"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"18715","26757","0080E115003BC2AD","20220828211606","22.36","66.87","47.39252020","8.49030070","46","26","POINT (2679399 1249608.9)"
"22794","18665","0080E115003BCF64","20220920080526","-100.00","-100.01","47.39248250","8.49032500","53","0","POINT (2679401 1249604.8)"
"22795","18666","0080E115003BCF64","20220920073526","-100.00","-100.01","47.39248250","8.49032500","53","0","POINT (2679401 1249604.8)"
"22796","18667","0080E115003BCF64","20220920070526","-100.00","-100.01","47.39248250","8.49032500","54","0","POINT (2679401 1249604.8)"
"22797","18668","0080E115003BCF64","20220920063526","-100.00","-100.01","47.39248250","8.49032500","54","0","POINT (2679401 1249604.8)"
"22994","22177","0080E115003BCF64","20220824041654","15.51","83.01","47.39252300","8.49030320","46","0","POINT (2679399.2 1249609.1)"
"22995","22178","0080E115003BCF64","20220824034654","15.51","83.01","47.39252300","8.49030320","45","0","POINT (2679399.2 1249609.1)"
"22996","22179","0080E115003BCF64","20220824031654","15.51","83.01","47.39252300","8.49030320","45","0","POINT (2679399.2 1249609.1)"
"22997","22180","0080E115003BCF64","20220824024654","15.51","83.01","47.39252300","8.49030320","45","0","POINT (2679399.2 1249609.1)"
"24679","21417","0080E115003BCF64","20220823154723","26.01","32.92","47.39250210","8.49031300","45","0","POINT (2679400 1249606.9)"
"24680","21418","0080E115003BCF64","20220823151723","26.01","32.92","47.39250210","8.49031300","46","0","POINT (2679400 1249606.9)"
"24681","21419","0080E115003BCF64","20220823144723","26.01","32.92","47.39250210","8.49031300","46","0","POINT (2679400 1249606.9)"
"24682","21420","0080E115003BCF64","20220823141723","26.01","32.92","47.39250210","8.49031300","45","0","POINT (2679400 1249606.9)"
"24943","21465","0080E115003BCF64","20220823175147","29.15","30.80","47.39251040","8.49030730","45","12","POINT (2679399.5 1249607.8)"
"24944","21466","0080E115003BCF64","20220823172147","29.15","30.80","47.39251040","8.49030730","45","0","POINT (2679399.5 1249607.8)"
"24945","21467","0080E115003BCF64","20220823165147","29.15","30.80","47.39251040","8.49030730","45","0","POINT (2679399.5 1249607.8)"
"24946","21468","0080E115003BCF64","20220823162147","29.15","30.80","47.39251040","8.49030730","45","0","POINT (2679399.5 1249607.8)"
"25835","21709","0080E115003BC1DF","20220923050406","7.77","90.79","47.39251570","8.49038730","45","6","POINT (2679405.8 1249608.5)"
"25836","21710","0080E115003BC1DF","20220923043406","7.77","90.79","47.39251570","8.49038730","45","0","POINT (2679405.8 1249608.5)"
"25837","21711","0080E115003BC1DF","20220923040406","7.77","90.79","47.39251570","8.49038730","45","0","POINT (2679405.8 1249608.5)"
"25838","21712","0080E115003BC1DF","20220923033406","7.77","90.79","47.39251570","8.49038730","45","0","POINT (2679405.8 1249608.5)"
"25903","18321","0080E115003BCF64","20220820165550","22.41","70.99","47.39251240","8.49035000","45","31","POINT (2679402.8 1249608)"
"25904","18322","0080E115003BCF64","20220820162550","22.41","70.99","47.39251240","8.49035000","45","0","POINT (2679402.8 1249608)"
"25905","18323","0080E115003BCF64","20220820155550","22.41","70.99","47.39251240","8.49035000","45","0","POINT (2679402.8 1249608)"
"25906","18324","0080E115003BCF64","20220820152550","22.41","70.99","47.39251240","8.49035000","45","0","POINT (2679402.8 1249608)"
"26431","18417","0080E115003BCF64","20220820210701","18.55","101.68","47.39250140","8.49034480","45","0","POINT (2679402.5 1249606.9)"
"26432","18418","0080E115003BCF64","20220820203701","18.55","101.68","47.39250140","8.49034480","45","0","POINT (2679402.5 1249606.9)"
"26433","18419","0080E115003BCF64","20220820200701","18.55","101.68","47.39250140","8.49034480","45","0","POINT (2679402.5 1249606.9)"
"26434","18420","0080E115003BCF64","20220820193701","18.55","101.68","47.39250140","8.49034480","45","0","POINT (2679402.5 1249606.9)"
"27437","26758","0080E115003BC2AD","20220828204606","22.36","66.87","47.39252020","8.49030070","45","22","POINT (2679399 1249608.9)"
"27438","26759","0080E115003BC2AD","20220828201606","22.36","66.87","47.39252020","8.49030070","45","6","POINT (2679399 1249608.9)"
"27439","26760","0080E115003BC2AD","20220828194606","22.36","66.87","47.39252020","8.49030070","45","0","POINT (2679399 1249608.9)"
"63","137","0080E115003BC996","20220901052533","15.54","84.05","47.37039200","8.54121030","45","0","POINT (2683277 1247201.6)"
"64","138","0080E115003BC996","20220901045533","15.54","84.05","47.37039200","8.54121030","45","0","POINT (2683277 1247201.6)"
"65","139","0080E115003BC996","20220901042533","15.54","84.05","47.37039200","8.54121030","45","0","POINT (2683277 1247201.6)"
"66","140","0080E115003BC996","20220901035533","15.54","84.05","47.37039200","8.54121030","45","0","POINT (2683277 1247201.6)"
"147","221","0080E115003BCA55","20220901085904","17.10","76.28","47.37038540","8.54125230","45","0","POINT (2683280.2 1247200.9)"
"148","222","0080E115003BCA55","20220901082904","17.10","76.28","47.37038540","8.54125230","45","12","POINT (2683280.2 1247200.9)"
"149","223","0080E115003BCA55","20220901075904","17.10","76.28","47.37038540","8.54125230","45","6","POINT (2683280.2 1247200.9)"
"150","224","0080E115003BCA55","20220901072904","17.10","76.28","47.37038540","8.54125230","45","5","POINT (2683280.2 1247200.9)"
"313","21","0080E115003BDA59","20220901005518","17.39","77.93","47.37042580","8.54121940","45","0","POINT (2683277.5 1247205.4)"
"314","22","0080E115003BDA59","20220901002518","17.39","77.93","47.37042580","8.54121940","45","0","POINT (2683277.5 1247205.4)"
"315","23","0080E115003BDA59","20220831235518","17.39","77.93","47.37042580","8.54121940","45","0","POINT (2683277.5 1247205.4)"
"316","24","0080E115003BDA59","20220831232518","17.39","77.93","47.37042580","8.54121940","45","0","POINT (2683277.5 1247205.4)"
"2850","2561","0080E115003BC996","20220903195521","21.38","68.38","47.37032660","8.54126860","45","76","POINT (2683281.5 1247194.4)"
"2851","2562","0080E115003BC996","20220903192521","21.38","68.38","47.37032660","8.54126860","45","0","POINT (2683281.5 1247194.4)"
"2852","2563","0080E115003BC996","20220903185521","21.38","68.38","47.37032660","8.54126860","50","0","POINT (2683281.5 1247194.4)"
"2853","2564","0080E115003BC996","20220903182521","21.38","68.38","47.37032660","8.54126860","45","7","POINT (2683281.5 1247194.4)"
"4773","5069","0080E115003BCA55","20220907153238","26.53","44.43","47.37047460","8.54125260","45","15","POINT (2683280 1247210.9)"
"4774","5070","0080E115003BCA55","20220907150238","26.53","44.43","47.37047460","8.54125260","45","19","POINT (2683280 1247210.9)"
"4775","5071","0080E115003BCA55","20220907143238","26.53","44.43","47.37047460","8.54125260","45","73","POINT (2683280 1247210.9)"
"4776","5072","0080E115003BCA55","20220907140238","26.53","44.43","47.37047460","8.54125260","45","44","POINT (2683280 1247210.9)"
"5464","5545","0080E115003BC996","20220908034422","17.52","87.46","47.37045730","8.54121570","45","0","POINT (2683277.2 1247208.9)"
"5465","5546","0080E115003BC996","20220908031422","17.52","87.46","47.37045730","8.54121570","45","0","POINT (2683277.2 1247208.9)"
"5466","5547","0080E115003BC996","20220908024422","17.52","87.46","47.37045730","8.54121570","45","0","POINT (2683277.2 1247208.9)"
"5467","5548","0080E115003BC996","20220908021422","17.52","87.46","47.37045730","8.54121570","45","0","POINT (2683277.2 1247208.9)"
"5544","5625","0080E1150017F5F8","20220908074533","16.26","102.92","47.37038440","8.54124360","49","0","POINT (2683279.5 1247200.8)"
"5545","5626","0080E1150017F5F8","20220908071533","16.26","102.92","47.37038440","8.54124360","45","0","POINT (2683279.5 1247200.8)"
"5546","5627","0080E1150017F5F8","20220908064533","16.26","102.92","47.37038440","8.54124360","45","0","POINT (2683279.5 1247200.8)"
"5547","5628","0080E1150017F5F8","20220908061533","16.26","102.92","47.37038440","8.54124360","45","0","POINT (2683279.5 1247200.8)"
"5560","5641","0080E115003BCA55","20220908082238","17.17","97.45","47.37034290","8.54127120","45","0","POINT (2683281.8 1247196.2)"
"5561","5642","0080E115003BCA55","20220908075238","17.17","97.45","47.37034290","8.54127120","45","0","POINT (2683281.8 1247196.2)"
"5562","5643","0080E115003BCA55","20220908072238","17.17","97.45","47.37034290","8.54127120","45","0","POINT (2683281.8 1247196.2)"
"5563","5644","0080E115003BCA55","20220908065238","17.17","97.45","47.37034290","8.54127120","45","0","POINT (2683281.8 1247196.2)"
"6485","6497","0080E115003BCA55","20220909052317","17.04","74.38","47.37038230","8.54124500","45","0","POINT (2683279.8 1247200.6)"
"6486","6498","0080E115003BCA55","20220909045317","17.04","74.38","47.37038230","8.54124500","45","0","POINT (2683279.8 1247200.6)"
"6487","6499","0080E115003BCA55","20220909042317","17.04","74.38","47.37038230","8.54124500","45","0","POINT (2683279.8 1247200.6)"
"6488","6500","0080E115003BCA55","20220909035317","17.04","74.38","47.37038230","8.54124500","45","0","POINT (2683279.8 1247200.6)"
"6517","6529","0080E115003BC996","20220909064814","16.85","77.05","47.37035360","8.54125310","45","0","POINT (2683280.2 1247197.4)"
"6518","6530","0080E115003BC996","20220909061814","16.85","77.05","47.37035360","8.54125310","45","0","POINT (2683280.2 1247197.4)"
"6519","6531","0080E115003BC996","20220909054814","16.85","77.05","47.37035360","8.54125310","45","0","POINT (2683280.2 1247197.4)"
"6520","6532","0080E115003BC996","20220909051814","16.85","77.05","47.37035360","8.54125310","45","0","POINT (2683280.2 1247197.4)"
"6716","6805","0080E115003BC996","20220909191709","20.75","44.83","47.37053100","8.54119640","45","0","POINT (2683275.8 1247217)"
"6717","6806","0080E115003BC996","20220909184709","20.75","44.83","47.37053100","8.54119640","48","8","POINT (2683275.8 1247217)"
"6718","6807","0080E115003BC996","20220909181709","20.75","44.83","47.37053100","8.54119640","45","0","POINT (2683275.8 1247217)"
"6719","6808","0080E115003BC996","20220909174709","20.75","44.83","47.37053100","8.54119640","45","0","POINT (2683275.8 1247217)"
"6895","6621","0080E115003BC996","20220909105812","20.62","61.62","47.37043070","8.54125880","45","84","POINT (2683280.5 1247206)"
"6896","6622","0080E115003BC996","20220909102812","20.62","61.62","47.37043070","8.54125880","45","0","POINT (2683280.5 1247206)"
"6897","6623","0080E115003BC996","20220909095812","20.62","61.62","47.37043070","8.54125880","45","5","POINT (2683280.5 1247206)"
"6898","6624","0080E115003BC996","20220909092812","20.62","61.62","47.37043070","8.54125880","45","29","POINT (2683280.5 1247206)"
"7232","6957","0080E115003BC8D7","20220810013802","21.36","46.98","47.37034060","8.54122370","45","0","POINT (2683278 1247195.9)"
"7233","6958","0080E115003BC8D7","20220810010802","21.36","46.98","47.37034060","8.54122370","45","0","POINT (2683278 1247195.9)"
"7234","6959","0080E115003BC8D7","20220810003802","21.36","46.98","47.37034060","8.54122370","45","0","POINT (2683278 1247195.9)"
"7235","6960","0080E115003BC8D7","20220810000802","21.36","46.98","47.37034060","8.54122370","45","0","POINT (2683278 1247195.9)"
"7640","7729","0080E115003BC8D7","20220910072939","14.97","90.55","47.37037030","8.54120660","45","0","POINT (2683276.8 1247199.2)"
"7641","7730","0080E115003BC8D7","20220910065939","14.97","90.55","47.37037030","8.54120660","45","2","POINT (2683276.8 1247199.2)"
"7642","7731","0080E115003BC8D7","20220910062939","14.97","90.55","47.37037030","8.54120660","45","3","POINT (2683276.8 1247199.2)"
"7643","7732","0080E115003BC8D7","20220910055939","14.97","90.55","47.37037030","8.54120660","45","0","POINT (2683276.8 1247199.2)"
"7700","7789","0080E115003BC996","20220910095331","18.26","65.90","47.37050350","8.54122870","45","0","POINT (2683278.2 1247214)"
"7701","7790","0080E115003BC996","20220910092331","18.26","65.90","47.37050350","8.54122870","45","0","POINT (2683278.2 1247214)"
"7702","7791","0080E115003BC996","20220910085331","18.26","65.90","47.37050350","8.54122870","45","0","POINT (2683278.2 1247214)"
"7703","7792","0080E115003BC996","20220910082331","18.26","65.90","47.37050350","8.54122870","45","0","POINT (2683278.2 1247214)"
"7919","7645","0080E115003BC996","20220910033748","16.66","64.24","47.37038700","8.54119960","45","0","POINT (2683276.2 1247201)"
"7920","7646","0080E115003BC996","20220910030748","16.66","64.24","47.37038700","8.54119960","45","0","POINT (2683276.2 1247201)"
"7921","7647","0080E115003BC996","20220910023748","16.66","64.24","47.37038700","8.54119960","45","0","POINT (2683276.2 1247201)"
"7922","7648","0080E115003BC996","20220910020748","16.66","64.24","47.37038700","8.54119960","45","0","POINT (2683276.2 1247201)"
"8772","17377","0080E115003BDA59","20220819220015","19.30","77.03","47.37033790","8.54127690","45","0","POINT (2683282 1247195.6)"
"8773","17378","0080E115003BDA59","20220819213015","19.30","77.03","47.37033790","8.54127690","45","0","POINT (2683282 1247195.6)"
"8774","17379","0080E115003BDA59","20220819210015","19.30","77.03","47.37033790","8.54127690","45","0","POINT (2683282 1247195.6)"
"8775","17380","0080E115003BDA59","20220819203015","19.30","77.03","47.37033790","8.54127690","45","0","POINT (2683282 1247195.6)"
"10210","13281","0080E115003BC996","20220915001626","19.95","70.69","47.37035100","8.54118540","45","0","POINT (2683275.2 1247197)"
"10211","13282","0080E115003BC996","20220914234626","19.95","70.69","47.37035100","8.54118540","45","0","POINT (2683275.2 1247197)"
"10212","13283","0080E115003BC996","20220914231626","19.95","70.69","47.37035100","8.54118540","45","0","POINT (2683275.2 1247197)"
"10213","13284","0080E115003BC996","20220914224626","19.95","70.69","47.37035100","8.54118540","45","0","POINT (2683275.2 1247197)"
"11117","14549","0080E115003BCA55","20220916094819","17.81","73.68","47.37033300","8.54122180","45","0","POINT (2683278 1247195)"
"11118","14550","0080E115003BCA55","20220916091819","17.81","73.68","47.37033300","8.54122180","45","0","POINT (2683278 1247195)"
"11119","14551","0080E115003BCA55","20220916084819","17.81","73.68","47.37033300","8.54122180","45","0","POINT (2683278 1247195)"
"11120","14552","0080E115003BCA55","20220916081819","17.81","73.68","47.37033300","8.54122180","45","0","POINT (2683278 1247195)"
"11744","15469","0080E115003BC996","20220917062859","11.04","72.78","47.37035270","8.54118410","45","0","POINT (2683275 1247197.2)"
"11745","15470","0080E115003BC996","20220917055859","11.04","72.78","47.37035270","8.54118410","45","0","POINT (2683275 1247197.2)"
"11746","15471","0080E115003BC996","20220917052859","11.04","72.78","47.37035270","8.54118410","45","0","POINT (2683275 1247197.2)"
"11747","15472","0080E115003BC996","20220917045859","11.04","72.78","47.37035270","8.54118410","45","0","POINT (2683275 1247197.2)"
"11788","15513","0080E115003BC996","20220917083435","11.66","68.29","47.37043220","8.54126730","45","0","POINT (2683281.2 1247206.1)"
"11789","15514","0080E115003BC996","20220917080435","11.66","68.29","47.37043220","8.54126730","45","0","POINT (2683281.2 1247206.1)"
"11790","15515","0080E115003BC996","20220917073435","11.66","68.29","47.37043220","8.54126730","45","0","POINT (2683281.2 1247206.1)"
"11791","15516","0080E115003BC996","20220917070435","11.66","68.29","47.37043220","8.54126730","45","0","POINT (2683281.2 1247206.1)"
"11926","13705","0080E115003BCA55","20220915190340","18.19","87.90","47.37048840","8.54119920","45","1","POINT (2683276 1247212.2)"
"11927","13706","0080E115003BCA55","20220915183340","18.19","87.90","47.37048840","8.54119920","45","7","POINT (2683276 1247212.2)"
"11928","13707","0080E115003BCA55","20220915180340","18.19","87.90","47.37048840","8.54119920","45","0","POINT (2683276 1247212.2)"
"11929","13708","0080E115003BCA55","20220915173340","18.19","87.90","47.37048840","8.54119920","45","0","POINT (2683276 1247212.2)"
"12080","15589","0080E115003BC996","20220917124524","15.54","52.66","47.37035400","8.54122570","46","0","POINT (2683278.2 1247197.4)"
"12081","15590","0080E115003BC996","20220917121524","15.54","52.66","47.37035400","8.54122570","45","0","POINT (2683278.2 1247197.4)"
"12082","15591","0080E115003BC996","20220917114524","15.54","52.66","47.37035400","8.54122570","45","0","POINT (2683278.2 1247197.4)"
